Arpu,Bytes,CLV,Gameqoo,Hari_Ps,Indibox,Is_Churn2,Is_Churn3,Is_Churn,Is_Usage_Inet,Is_Usage_Voice,Jml_Tiket,Kwadran_Indihome,Lart,List_Asset,Ltarif,Minipack,Number of Records,Plblcl,PLC,Product,Range_Umur,Speed,Stb2,Stb3,STO,Techno,Upgrade_Speed,Usage,Wifi_Ext
434672,80440765296,64331456,0,03/03/2008 00:00,0,NON CHURN,0,0,1,0,5,4,C17032 = CS17 - New Indihome Netizen I INET (with MOVIN),11,C17032-INETF10M-Standard 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),i. 11-15 thn,10240,0,0,CWA,FIBER,0,20GB-100 GB,0
440000,4.34425E+11,8360000,0,12/17/2018 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet,6,C18166-INETFL20M-280k 280000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,GDS,FIBER,0,>200 GB,0
445916,824890791,49496676,0,04/11/2011 00:00,0,CHURN,1,0,1,0,0,4,SCRET1 = KNS_2012_PROGRAM_HSSP_RETENSI_1_2_3_MB,5,SCRET1-INET1000S-PROGRAM HSSP RETENSI 1M 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),h. 9-10 thn,10240,0,0,CPE,FIBER,0,< 20GB,0
363000,80994194267,6534000,0,1/20/2019 12:00:00 AM,0,NON CHURN,0,0,1,0,2,4,C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet,6,C18166-INETFL10M-210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,GBC,FIBER,0,20GB-100 GB,0
268615,1.13826E+11,3760610,0,5/26/2019 12:00:00 AM,0,CHURN,1,0,0,0,0,4,C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT),7,C19044-INETF10M-210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,KRG,FIBER,0,100GB-200GB,0
67210,,1478620,0,09/09/2018 00:00,0,NON CHURN,0,0,0,0,0,2,Telkom Data Internet,2,NEWHOMEWF-Standard (Internet) 0,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),d. 1-2 thn,10240,0,0,PDK,FIBER,0,NO USAGE,0
194631,53691653675,2724834,0,5/26/2019 12:00:00 AM,0,NON CHURN,0,0,0,0,7,4,C19156 = CS19 - Program Upgrade IndiHome - INET,6,C19156-INETF20M-Upgrade IndiHome Opsi 1_210k 210000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,PKU,FIBER,0,20GB-100 GB,0
385000,51815655713,10395000,0,4/18/2018 6:24:17 PM,0,CHURN,1,0,1,0,1,4,C19027 = CS19 - IndiHome Value INET + OTT,9,C19027-INETF10M-200k 200000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,DEP,FIBER,0,20GB-100 GB,0
0,,0,0,12/04/2015 00:00,0,CHURN,1,1,0,0,0,2,ES1502 = ES - Paket 2Play untuk Kawasan KGS-MOI HD,5,ES1502-INETR10M3-2Play KGS MOI 150000,1,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,10240,0,0,KLG,FIBER,0,NO USAGE,0
771100,1.84702E+11,11566500,0,4/19/2019 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C19027 = CS19 - IndiHome Value INET + OTT,10,C19027-INETF30M-425k 425000,2,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,30720,0,0,SLP,FIBER,0,100GB-200GB,0
57860,,2487980,0,12/15/2016 12:00:00 AM,0,CHURN,1,0,0,0,0,2,MBSP01 = Upgrade MBSP dari 1P ke Indihome,6,MBSP01 - INETMBQ50 - Free 0,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,CPP,FIBER,1,NO USAGE,0
412500,2.93664E+11,11137500,0,4/25/2018 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C18010 = CS18 - Indihome Khusus Imlek INET,6,C18010-INETFL20M-280K 280000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,0,0,PLM,FIBER,0,>200 GB,0
335500,,11071500,0,10/12/2017 00:00,0,CHURN,1,0,1,0,0,4,C17045 = CS17- Indihome Kemerdekaan (INTERNET),4,C17045-INETF10M-PROMO KEMERDEKAAN 190000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,PSM,FIBER,0,NO USAGE,0
440000,2.0001E+11,8360000,0,12/15/2018 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet,6,C18166-INETFL20M-280k 280000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,BIN,FIBER,0,>200 GB,0
0,,0,0,12/18/2015 12:00:00 AM,0,CHURN,1,1,0,0,0,2,ES1502 = ES - Paket 2Play untuk Kawasan KGS-MOI HD,5,ES1502-INETR10M3-2Play KGS MOI 150000,1,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,10240,0,0,KLG,FIBER,0,NO USAGE,0
275000,1540037,4675000,0,2/28/2019 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C17036 = CS17 - 1P Internet Only,3,C17036-INETF10M-1P Inet Only 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,KLD,FIBER,0,< 20GB,0
522500,50059408462,21422500,0,2/26/2017 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C17048 = CS17-Program Upgrade Speed Baru,5,C17048-INETF20M-Upgrade Speed Baru 290000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,0,0,CWA,FIBER,0,20GB-100 GB,0
82500,4.0359E+11,1072500,0,5/31/2019 12:00:00 AM,0,CHURN,1,0,0,0,0,2,C19026 = CS19 - IndiHome Value INET tanpa OTT,5,C19026-INETF10M-200k 200000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,KLB,FIBER,0,>200 GB,0
396000,2.93506E+11,5940000,0,04/08/2019 00:00,0,CHURN,1,0,1,0,0,4,C19027 = CS19 - IndiHome Value INET + OTT,9,C19027-INETF10M-200k 200000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,GBC,FIBER,0,>200 GB,0
113300,,1586200,0,5/29/2019 12:00:00 AM,0,CHURN,1,0,0,0,0,2,Telkom Data Internet,1,NEWHOMEWF-Standard (Internet) 0,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),d. 1-2 thn,10240,0,0,KRG,FIBER,0,NO USAGE,0
165000,2.12571E+11,2145000,0,5/30/2019 12:00:00 AM,0,CHURN,1,0,0,0,0,2,C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT),7,C19044-INETF10M-210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,TAR,FIBER,0,>200 GB,0
82500,78507649041,1072500,0,5/30/2019 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C19027 = CS19 - IndiHome Value INET + OTT,9,C19027-INETF20M-290k 290000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,PDK,FIBER,0,20GB-100 GB,0
374000,1330913756,6358000,0,1/31/2019 12:00:00 AM,0,CHURN,1,0,0,0,0,4,C17079 = CS17-Join Promo Quad Play IndiHome - kartuHALO (INET-VALUE),6,C17079-INETFL10M-Value 180000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,PKU,FIBER,0,< 20GB,0
425984,72297744619,5963776,0,5/20/2019 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C18052 = CS18 - Indihome Gamer INET,5,C18052-INETC30M-490k 490000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,30720,0,0,JBB,FIBER,0,20GB-100 GB,0
359452,2.59226E+11,7548492,0,10/24/2018 2:18:09 PM,0,CHURN,1,0,1,0,0,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),6,C17052-INETF20M-NETIZEN II 295000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,DMG,FIBER,0,>200 GB,0
357500,2.02185E+11,11082500,0,12/21/2017 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C17086 = CS17 - IndiHome Promo NaRu 2017 (INET),5,C17086-INETFL10M-Standard 180000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,BGG,FIBER,0,>200 GB,0
283800,1004994,31501800,0,04/05/2011 00:00,0,CHURN,1,0,1,0,0,4,C16116 = Netizen Dinamic Price 2P INTERNET,4,C16116 - INETR3M3 - Standard 208000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),h. 9-10 thn,3072,0,0,KBY,FIBER,0,< 20GB,0
478500,1.96581E+11,8134500,0,02/09/2019 00:00,0,CHURN,1,0,1,0,0,4,C17085 = CS17 - Indihome ODP Hijau Hitam Inet 10 Mbps Lower Value,6,C17085-INETFL10M-Standard 180000,2,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,PGB,FIBER,0,100GB-200GB,0
0,,0,0,12/21/2015 12:00:00 AM,0,CHURN,1,1,0,0,0,2,ES1502 = ES - Paket 2Play untuk Kawasan KGS-MOI HD,5,ES1502-INETR10M3-2Play KGS MOI 150000,1,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,10240,0,0,KLG,FIBER,0,NO USAGE,0
609613,26181187753,8534582,0,05/02/2019 00:00,0,CHURN,1,0,1,0,0,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),4,C17052-INETF20M-NETIZEN II 295000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,KLG,FIBER,0,20GB-100 GB,0
341000,1.09651E+11,4433000,0,6/17/2019 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C17085 = CS17 - Indihome ODP Hijau Hitam Inet 10 Mbps Lower Value,6,C17085-INETFL10M-Standard 180000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,BEK,FIBER,0,100GB-200GB,0
402325,11915595524,9253475,0,8/13/2018 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C18024 = CS18 - New Internet Indihome Penuh Berkah,7,C18024-INETFL10M-210k 210000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,BGG,FIBER,0,< 20GB,0
363000,1.42478E+11,6171000,0,02/08/2019 00:00,0,NON CHURN,0,0,1,0,0,4,C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet,6,C18166-INETFL10M-210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,GDS,FIBER,0,100GB-200GB,0
315370,,20814420,0,01/02/2015 00:00,0,CHURN,1,0,0,0,0,2,Z1NSR = New Internet Multispeed Reguler Zone 1 (JAKARTA),3,Z1NSR-INETR1M1-Standard 195000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),f. 5-6 thn,10240,0,0,BOO,FIBER,0,NO USAGE,0
379500,1.40965E+11,9487500,0,06/10/2018 00:00,0,CHURN,1,0,1,0,0,4,C18024 = CS18 - New Internet Indihome Penuh Berkah,6,C18024-INETFL10M-210k 210000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,JTN,FIBER,0,100GB-200GB,0
368500,,12529000,0,09/05/2017 00:00,0,NON CHURN,0,0,0,0,2,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),5,C17052-INETF10M-NETIZEN II 195000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,BOO,FIBER,0,NO USAGE,0
71498,20690371327,5433848,0,3/26/2014 12:00:00 AM,0,CHURN,1,0,1,0,0,4,SJKTLO = Program Low Occupancy MSAN Combo Jakarta (Internet Only),2,SJKTLO-INETR1M1- Low Occupancy MSAN Combo 195000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),g. 7-8 thn,1024,0,0,GAN,NON FIBER,0,20GB-100 GB,0
473831,79279791837,33642001,0,8/21/2014 12:00:00 AM,0,NON CHURN,0,0,1,0,0,4,C16116 = Netizen Dinamic Price 2P INTERNET,5,C16116 - INETF10M - Student 288000,0,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,10240,0,0,PSM,FIBER,0,20GB-100 GB,0
346500,16716510947,5890500,0,2/14/2019 12:00:00 AM,0,NON CHURN,0,0,1,0,4,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),6,C17052-INETF10M-NETIZEN II 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,KRG,FIBER,0,< 20GB,0
386662,2.50743E+11,48719412,0,01/11/2010 00:00,0,NON CHURN,0,0,1,0,1,4,C17032 = CS17 - New Indihome Netizen I INET (with MOVIN),5,C17032-INETF10M-Standard 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),i. 11-15 thn,10240,0,0,DEP,FIBER,0,>200 GB,0
396797,95383027436,9523128,0,7/22/2018 12:00:00 AM,0,NON CHURN,0,0,1,0,6,4,C18024 = CS18 - New Internet Indihome Penuh Berkah,7,C18024-INETFL10M-210k 210000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,SPT,FIBER,0,20GB-100 GB,0
396000,98978371679,5940000,0,04/06/2019 00:00,0,NON CHURN,0,0,1,0,1,4,C19027 = CS19 - IndiHome Value INET + OTT,8,C19027-INETF10M-200k 200000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,CPD,FIBER,0,20GB-100 GB,0
418000,,13376000,0,10/31/2017 12:00:00 AM,0,NON CHURN,0,0,0,0,2,2,C17086 = CS17 - IndiHome Promo NaRu 2017 (INET),6,C17086-INETFL10M-Standard 180000,2,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,BOO,FIBER,0,NO USAGE,0
310440,75709108702,19868160,0,03/09/2015 13:00,0,NON CHURN,0,0,1,0,0,4,INDI28 = New Indihome Pemenangan Internet Winning Z1,3,INDI28-INETR1M1-IndiHome Pemenangan 105000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),f. 5-6 thn,10240,0,0,DEP,FIBER,0,20GB-100 GB,0
346463,3511299158,40189708,0,11/06/2010 00:00,0,NON CHURN,0,0,1,0,0,4,C16116 = Netizen Dinamic Price 2P INTERNET,3,C16116 - INETR3M3 - Standard 208000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),h. 9-10 thn,3072,0,0,PSR,FIBER,0,< 20GB,0
539000,1.7876E+11,9163000,0,2/28/2019 12:00:00 AM,0,NON CHURN,0,0,1,0,3,4,C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet,6,C18166-INETFL30M-370k 370000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,30720,0,0,GAN,FIBER,0,100GB-200GB,0
410724,1.3155E+11,9446652,0,8/22/2018 12:00:00 AM,0,NON CHURN,0,0,1,0,4,4,C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT),8,C19044-INETF10M-210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,CID,FIBER,0,100GB-200GB,0
46860,,1124640,0,7/15/2018 12:00:00 AM,0,NON CHURN,0,0,0,0,0,2,Telkom Data Internet,1,NEWHOMEWF-Standard (Internet) 0,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),e. 3-4 thn,10240,0,0,CPE,FIBER,0,NO USAGE,0
451282,1.02987E+11,26625638,0,08/05/2015 00:00,0,CHURN,1,0,1,0,0,4,C15034 = CS - NON FTTH New Indihome Internet Super Winning Z1,6,INETR3M : New Pemenangan 125000,0,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,3072,0,0,CWA,NON FIBER,0,100GB-200GB,0
385550,5.16338E+11,9638750,0,06/01/2018 00:00,0,NON CHURN,0,0,1,0,2,4,C18024 = CS18 - New Internet Indihome Penuh Berkah,6,C18024-INETFL10M-210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,BGG,FIBER,0,>200 GB,0
656700,2.18003E+11,72237000,0,05/09/2011 00:00,0,NON CHURN,0,0,1,0,0,4,C15004 = CS - FTTH New Indihome Internet Super Winning Z1,10,INETR10M : New Pemenangan 210000,4,1,PL,0,3P (POTS-INTERNET-IPTV),h. 9-10 thn,10240,0,0,PKY,FIBER,0,>200 GB,0
346500,1.25574E+11,9009000,0,5/16/2018 5:21:12 PM,0,CHURN,1,0,1,0,0,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),4,C17052-INETF10M-NETIZEN II 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,CSR,FIBER,0,100GB-200GB,0
489500,3369422,10769000,0,9/13/2018 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C17048 = CS17-Program Upgrade Speed Baru,7,C17048-INETF20M-Upgrade Speed Baru 290000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,CIL,FIBER,0,< 20GB,0
5500,,126500,0,08/06/2018 00:00,0,CHURN,1,1,0,0,0,2,C17045 = CS17- Indihome Kemerdekaan (INTERNET),6,C17045-INETF10M-PROMO KEMERDEKAAN 190000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,CIL,FIBER,0,NO USAGE,0
427985,2.30862E+11,13695520,0,11/29/2017 12:00:00 AM,0,NON CHURN,0,0,1,0,4,4,C17086 = CS17 - IndiHome Promo NaRu 2017 (INET),5,C17086-INETFL10M-Standard 180000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,CPP,FIBER,0,>200 GB,0
663300,1.24016E+11,40461300,0,6/17/2015 12:00:00 AM,0,NON CHURN,0,0,1,0,0,4,INDI25 = New Indihome Pemenangan Internet Super Winning Z1,8,INDI25-INETR10M1-IndiHome Pemenangan 250000,1,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,10240,0,0,PKY,FIBER,0,100GB-200GB,0
379500,72104635177,11385000,0,01/09/2018 00:00,0,NON CHURN,0,0,1,0,0,4,C17029 = CS17 - New Indihome Lower Value INET,4,C17029-INETF10M-Revisi 1 190000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,BEK,FIBER,0,20GB-100 GB,0
368500,44651164086,15845500,0,12/27/2016 12:00:00 AM,0,NON CHURN,0,0,1,0,2,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),4,C17052-INETF10M-NETIZEN II 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,PDM,FIBER,0,20GB-100 GB,0
82500,2.99518E+11,1155000,0,5/29/2019 12:00:00 AM,0,NON CHURN,0,0,1,0,0,4,C19027 = CS19 - IndiHome Value INET + OTT,9,C19027-INETF20M-290k 290000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,30720,0,0,SRP,FIBER,0,>200 GB,0
560985,1.05785E+11,8414775,0,04/02/2019 00:00,0,NON CHURN,0,0,1,0,0,4,C19027 = CS19 - IndiHome Value INET + OTT,9,C19027-INETF10M-200k 200000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,TBE,FIBER,0,100GB-200GB,0
290048,2.26281E+11,28714752,0,4/16/2012 12:00:00 AM,0,NON CHURN,0,0,1,0,1,4,INDI10 = New IndiHOME Internet Winning Zone 1,2,INDI10-INETR3M1-New IndiHOME 300000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),h. 9-10 thn,3072,0,0,PSR,FIBER,0,>200 GB,0
324500,,5192000,0,3/15/2019 12:00:00 AM,0,CHURN,1,0,0,0,0,2,C17032 = CS17 - New Indihome Netizen I INET (with MOVIN),5,C17032-INETF10M-Standard 195000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),d. 1-2 thn,10240,0,0,BOO,FIBER,0,NO USAGE,0
5500,,269500,0,6/23/2016 8:22:02 PM,0,CHURN,1,1,0,0,0,2,C16002 = CS16 - INTERNET indiHOME Lite,4,INETR3M3 : Standard New IndiHOME Disruptive 175000,0,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,3072,0,0,GPI,NON FIBER,0,NO USAGE,0
456500,,15064500,0,10/26/2017 12:00:00 AM,0,NON CHURN,0,0,0,0,3,2,C17036 = CS17 - 1P Internet Only,1,C17036-INETF20M-1P Inet Only 310000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,0,0,BOO,FIBER,0,NO USAGE,0
480892,3.53029E+11,25487276,0,02/04/2016 00:00,0,NON CHURN,0,0,1,0,3,4,C17048 = CS17-Program Upgrade Speed Baru,6,C17048-INETF20M-Upgrade Speed Baru 290000,0,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,20480,0,0,CPD,FIBER,0,>200 GB,0
451000,44504411838,16236000,0,7/23/2017 1:16:47 PM,0,NON CHURN,0,0,1,0,5,4,C19156 = CS19 - Program Upgrade IndiHome - INET,6,C19156-INETF20M-Upgrade IndiHome Opsi 1_210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,1,0,CBI,FIBER,0,20GB-100 GB,0
286000,28790706276,27170000,0,08/11/2012 00:00,0,NON CHURN,0,0,1,0,0,4,C16116 = Netizen Dinamic Price 2P INTERNET,3,C16116 - INETR1M3 - Dinamic Price 208000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),g. 7-8 thn,1024,0,0,CPA,NON FIBER,0,20GB-100 GB,0
412500,2.01853E+11,7837500,0,12/10/2018 00:00,0,NON CHURN,0,0,1,0,2,4,C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet,6,C18166-INETFL10M-210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,CPA,FIBER,0,>200 GB,0
357500,1.73599E+11,9295000,0,05/08/2018 00:00,0,NON CHURN,0,0,1,0,1,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),5,C17052-INETF10M-NETIZEN II 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,TPR,FIBER,0,100GB-200GB,0
0,,0,0,12/03/2018 00:00,0,CHURN,1,1,0,0,0,1,C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet,6,C18166-INETFL20M-280k 280000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,MRD,FIBER,0,NO USAGE,0
484000,1.48953E+11,13068000,0,4/17/2018 12:00:00 AM,0,NON CHURN,0,0,1,0,0,4,C17048 = CS17-Program Upgrade Speed Baru,7,C17048-INETF20M-Upgrade Speed Baru 290000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,0,0,CLD,FIBER,0,100GB-200GB,0
396000,2.98414E+11,5940000,0,04/02/2019 16:43,0,CHURN,1,0,1,0,0,4,C19027 = CS19 - IndiHome Value INET + OTT,9,C19027-INETF10M-200k 200000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,CBI,FIBER,0,>200 GB,0
382516,61802518909,8032836,0,10/09/2018 00:00,0,CHURN,1,0,1,0,0,4,C18070 = CS18 - Internet Paket Merdeka 2018 - 10 Mbps,7,C18070-INETF10M-210k 210000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,PLM,FIBER,0,20GB-100 GB,0
290259,1.96386E+11,4063626,0,5/20/2019 12:00:00 AM,0,CHURN,1,0,0,0,0,2,C19027 = CS19 - IndiHome Value INET + OTT,9,C19027-INETF10M-200k 200000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,PGG,FIBER,0,100GB-200GB,0
379500,66823284257,9108000,0,07/12/2018 00:00,0,CHURN,1,0,1,0,0,4,C18024 = CS18 - New Internet Indihome Penuh Berkah,6,C18024-INETFL10M-210k 210000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,CID,FIBER,0,20GB-100 GB,0
0,49791211427,0,0,1/22/2019 12:00:00 AM,0,CHURN,1,0,1,0,0,3,C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet,6,C18166-INETFL40M-470k 470000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,40960,0,0,CLG,FIBER,0,20GB-100 GB,0
0,,0,0,12/17/2015 12:00:00 AM,0,CHURN,1,1,0,0,0,2,ES1502 = ES - Paket 2Play untuk Kawasan KGS-MOI HD,5,ES1502-INETR10M3-2Play KGS MOI 150000,1,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,10240,0,0,KLG,FIBER,0,NO USAGE,0
390500,2.58655E+11,6638500,0,02/12/2019 00:00,0,CHURN,1,0,1,0,0,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),7,C17052-INETF10M-NETIZEN II 195000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,GAN,FIBER,0,>200 GB,0
517000,98806619613,11374000,0,09/01/2018 00:00,0,CHURN,1,0,1,0,0,4,C18010 = CS18 - Indihome Khusus Imlek INET,6,C18010-INETFL20M-280K 280000,2,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,KLB,FIBER,0,20GB-100 GB,0
278549,1.30172E+11,3899686,0,5/25/2019 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT),7,C19044-INETF10M-210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,CIL,FIBER,0,100GB-200GB,0
455614,2.19634E+11,10023508,0,9/26/2018 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C17048 = CS17-Program Upgrade Speed Baru,5,C17048-INETF20M-Upgrade Speed Baru 290000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,RJG,FIBER,0,>200 GB,0
798235,75123554799,31131165,0,4/27/2017 12:00:00 AM,0,CHURN,1,0,1,0,0,4,Telkom Data Internet,5,INETLOY30 - 0 0,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,40960,0,0,GBC,FIBER,0,20GB-100 GB,0
440000,19093919703,7920000,0,01/05/2019 14:27,0,NON CHURN,0,0,1,0,0,4,,6,,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,DEP,FIBER,0,< 20GB,0
5500,,236500,0,12/08/2016 00:00,0,CHURN,1,1,0,0,0,2,MBSP01 = Upgrade MBSP dari 1P ke Indihome,5,MBSP01 - INETF10M - Standard 245000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,MER,FIBER,1,NO USAGE,0
709500,2.50776E+11,25542000,0,07/06/2017 00:00,0,CHURN,1,0,1,0,0,4,C17026 = CS17 - New Indihome Premium INET,7,C17026-INETF20M-Standard 290000,2,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,0,0,PLM,FIBER,0,>200 GB,0
