"Arpu","Bytes","CLV","Indibox","Is_Churn2","Is_Usage_Inet","Jml_Tiket","Kwadran_Indihome","Lart","List_Asset","Ltarif","Minipack","PLC","Product","Range_Umur","Speed","Stb2","STO","Techno","Upgrade_Speed","Usage","Wifi_Ext"
484000,148953000000,13068000,0,"NON CHURN",1,0,4,"C17048 = CS17-Program Upgrade Speed Baru",7,"C17048-INETF20M-Upgrade Speed Baru 290000",1,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",20480,0,"CLD","FIBER",0,"100GB-200GB",0
379500,66823284257,9108000,0,"CHURN",1,0,4,"C18024 = CS18 - New Internet Indihome Penuh Berkah",6,"C18024-INETFL10M-210k 210000",1,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"CID","FIBER",0,"20GB-100 GB",0
390500,258655000000,6638500,0,"CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",7,"C17052-INETF10M-NETIZEN II 195000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"GAN","FIBER",0,">200 GB",0
517000,98806619613,11374000,0,"CHURN",1,0,4,"C18010 = CS18 - Indihome Khusus Imlek INET",6,"C18010-INETFL20M-280K 280000",2,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"KLB","FIBER",0,"20GB-100 GB",0
278549,130172000000,3899686,0,"CHURN",1,0,4,"C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT)",7,"C19044-INETF10M-210k 210000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"CIL","FIBER",0,"100GB-200GB",0
709500,250776000000,25542000,0,"CHURN",1,0,4,"C17026 = CS17 - New Indihome Premium INET",7,"C17026-INETF20M-Standard 290000",2,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",20480,0,"PLM","FIBER",0,">200 GB",0
632500,562423000000,19607500,0,"CHURN",1,5,4,"C17048 = CS17-Program Upgrade Speed Baru",7,"C17048-INETF30M-Upgrade Speed Baru 450000",2,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",20480,0,"KRG","FIBER",0,">200 GB",0
473000,74446457631,8987000,0,"NON CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",6,"C17052-INETF10M-NETIZEN II 195000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"KDY","FIBER",0,"20GB-100 GB",0
288486,134547000000,4038804,0,"CHURN",1,0,4,"C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT)",7,"C19044-INETF10M-210k 210000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"PCM","NON FIBER",0,"100GB-200GB",0
285177,95151435956,39924780,0,"NON CHURN",1,0,4,"C16116 = Netizen Dinamic Price 2P INTERNET",3,"C16116 - INETR3M3 - Standard 208000",0,0,"2P-NETIZEN (POTS-INTERNET)","i. 11-15 thn",3072,0,"JTN","NON FIBER",0,"20GB-100 GB",0
553300,17568533661,22132000,0,"NON CHURN",1,0,4,"C16118 = CS16 - Paket IndiHome Dinamic Price Deluxe (Internet)",8,"C16118 - INETF10M - Dinamic Price 248000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,1,"GBI","FIBER",0,"< 20GB",0
770000,267023000000,20790000,0,"NON CHURN",1,0,4,"C18010 = CS18 - Indihome Khusus Imlek INET",7,"C18010-INETFL40M-470K 470000",2,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",40960,0,"CRS","FIBER",0,">200 GB",0
324500,218691000000,7788000,0,"NON CHURN",1,13,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",4,"C17052-INETF10M-NETIZEN II 195000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"GPI","FIBER",0,">200 GB",0
396000,71164979474,5940000,0,"CHURN",1,0,4,"C19027 = CS19 - IndiHome Value INET + OTT",9,"C19027-INETF10M-200k 200000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"SKJ","FIBER",0,"20GB-100 GB",0
412868,55620441718,49957028,0,"NON CHURN",1,1,4,"C19192 = CS19 - IndiHome Phoenix INET",4,"C19192-INETF20M-272k 272000",0,0,"3P (POTS-INTERNET-IPTV)","i. 11-15 thn",5120,0,"JAG","FIBER",0,"20GB-100 GB",0
346500,203753000000,6237000,0,"NON CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",4,"C17052-INETF10M-NETIZEN II 195000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"SEG","FIBER",0,">200 GB",0
792000,162609000000,12672000,0,"NON CHURN",1,5,4,"C19156 = CS19 - Program Upgrade IndiHome - INET",8,"C19156-INETF50M-Upgrade IndiHome 400000",1,1,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",30720,1,"CWA","FIBER",0,"100GB-200GB",0
669047,184376000000,38804726,0,"NON CHURN",1,0,4,"C15034 = CS - NON FTTH New Indihome Internet Super Winning Z1",4,"INETR5M : New Pemenangan 150000",0,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",5120,0,"GAN","FIBER",0,"100GB-200GB",0
214500,115120000000,20163000,0,"NON CHURN",1,1,4,"C16002 = CS16 - INTERNET indiHOME Lite",3,"INETR2M3 : Standard New IndiHOME Disruptive 125000",0,0,"2P-NETIZEN (POTS-INTERNET)","g. 7-8 thn",10240,0,"CPA","FIBER",0,"100GB-200GB",0
346500,154016000000,6930000,0,"NON CHURN",1,6,4,"C17036 = CS17 - 1P Internet Only",3,"C17036-INETF10M-1P Inet Only 210000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"JTN","FIBER",0,"100GB-200GB",0
421205,12926730732,17690610,0,"NON CHURN",1,0,4,"C17029 = CS17 - New Indihome Lower Value INET",5,"C17029-INETF10M-Revisi 1 190000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"KTX","FIBER",0,"< 20GB",0
396000,49233359142,43560000,0,"CHURN",1,0,4,"INDI22 = New Indihome Pemenangan Internet Super Winning Discount Z1",5,"INDI22-INETR5M1- IndiHome Pemenangan Discount 150000",0,0,"3P (POTS-INTERNET-IPTV)","h. 9-10 thn",5120,0,"SRP","NON FIBER",0,"20GB-100 GB",0
476908,125018000000,24799216,0,"NON CHURN",1,4,4,"C17048 = CS17-Program Upgrade Speed Baru",5,"C17048-INETF20M-Upgrade Speed Baru 290000",0,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",20480,0,"SKJ","FIBER",0,"100GB-200GB",0
756162,9662403596,17391726,0,"NON CHURN",1,4,4,"C19175 = CS19 - IndiHome Prestige INET",9,"C19175-INETF50M-412k 412000",2,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",30720,1,"PMU","FIBER",0,"< 20GB",0
338728,31451231210,10161840,0,"NON CHURN",1,2,4,"C17041 = CS17 - New Indihome Lower Value INET KARYAWAN",6,"C17041-INETF10M-KARYAWAN 190000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,1,"BEK","FIBER",0,"20GB-100 GB",0
432300,19329927339,26370300,0,"NON CHURN",1,0,4,"INDI25 = New Indihome Pemenangan Internet Super Winning Z1",6,"INDI25-INETR1M1-IndiHome Pemenangan 105000",0,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",1024,0,"DMG","FIBER",0,"< 20GB",0
379500,345935000000,10626000,0,"CHURN",1,0,4,"C18010 = CS18 - Indihome Khusus Imlek INET",5,"C18010-INETFL10M-250K 250000",1,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"PKU","FIBER",0,">200 GB",0
430135,126700000000,6021890,0,"CHURN",1,0,4,"C18010 = CS18 - Indihome Khusus Imlek INET",5,"C18010-INETFL20M-280K 280000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"CIB","FIBER",0,"100GB-200GB",0
544500,94655260341,14157000,0,"NON CHURN",1,8,4,"C17055 = CS17 - New Indihome Netizen II INET KARYAWAN",7,"C17055-INETF10M-Standard 195000",3,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"PDE","FIBER",0,"20GB-100 GB",0
622710,29442600841,19926720,0,"NON CHURN",1,3,4,"C17048 = CS17-Program Upgrade Speed Baru",12,"C17048-INETF20M-Upgrade Speed Baru 290000",3,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,1,"TBE","FIBER",0,"20GB-100 GB",0
434500,17533051814,13035000,0,"CHURN",1,0,4,"C17086 = CS17 - IndiHome Promo NaRu 2017 (INET)",6,"C17086-INETFL10M-Standard 180000",2,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"PDK","FIBER",0,"< 20GB",0
480539,156499000000,6727546,0,"CHURN",1,0,4,"C19016 = CS19 - IndiHome New Premium INET",9,"C19016-INETF10M-195k 195000",2,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"BEK","FIBER",0,"100GB-200GB",0
152515,95372620087,10218505,0,"CHURN",1,0,4,"C16116 = Netizen Dinamic Price 2P INTERNET",3,"C16116 - INETR3M3 - Standard 208000",0,0,"2P-NETIZEN (POTS-INTERNET)","f. 5-6 thn",3072,0,"CPP","FIBER",0,"20GB-100 GB",0
285472,253449000000,3996608,0,"CHURN",1,0,4,"C19027 = CS19 - IndiHome Value INET + OTT",9,"C19027-INETF10M-200k 200000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"PSM","FIBER",0,">200 GB",0
288486,39318504440,4038804,0,"CHURN",0,0,4,"C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT)",7,"C19044-INETF10M-210k 210000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"PSK","NON FIBER",0,"20GB-100 GB",0
808500,137644000000,37191000,0,"NON CHURN",1,0,4,"Telkom Data Internet",5,"INETLOY30 - 0 0",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",30720,0,"TBE","FIBER",0,"100GB-200GB",0
580857,19701960692,34851420,0,"NON CHURN",1,0,4,"INDI25 = New Indihome Pemenangan Internet Super Winning Z1",5,"INDI25-INETR10M1-IndiHome Pemenangan 250000",0,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",10240,0,"EJI","FIBER",0,"< 20GB",0
451000,21286930021,10373000,0,"CHURN",1,0,4,"C18074 = CS18 - Internet Paket Merdeka 2018 diatas 20M",7,"C18074-INETF20M-280k 280000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"KLD","FIBER",0,"20GB-100 GB",0
379500,91292777087,9108000,0,"CHURN",1,0,4,"C18024 = CS18 - New Internet Indihome Penuh Berkah",6,"C18024-INETFL10M-210k 210000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"SEG","FIBER",0,"20GB-100 GB",0
437162,33269524871,12240536,0,"NON CHURN",1,3,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",6,"C17052-INETF10M-NETIZEN II 195000",1,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"CPA","FIBER",0,"20GB-100 GB",0
742500,15565713808,23017500,0,"NON CHURN",1,2,4,"C17026 = CS17 - New Indihome Premium INET",8,"C17026-INETF20M-Standard 290000",4,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",20480,0,"CPE","FIBER",0,"< 20GB",0
330000,213439000000,5280000,0,"NON CHURN",1,2,4,"C19156 = CS19 - Program Upgrade IndiHome - INET",4,"C19156-INETF20M-Upgrade IndiHome Opsi 1_210k 210000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"CBI","FIBER",0,">200 GB",0
429000,38078466063,10296000,0,"CHURN",1,0,4,"C17048 = CS17-Program Upgrade Speed Baru",7,"C17048-INETF20M-Upgrade Speed Baru 290000",1,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",20480,0,"CID","FIBER",0,"20GB-100 GB",0
1941500,84567380934,66011000,0,"NON CHURN",1,5,4,"C17026 = CS17 - New Indihome Premium INET",11,"C17026-INETF100M-Standard 1200000",6,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",102400,0,"KLG","FIBER",0,"20GB-100 GB",0
356440,64819421471,4990160,0,"CHURN",0,0,4,"C19027 = CS19 - IndiHome Value INET + OTT",8,"C19027-INETF20M-290k 290000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"TGA","FIBER",0,"20GB-100 GB",0
844800,266078000000,46464000,0,"NON CHURN",1,0,4,"C16095 = CS16 - INTERNET indiHOME Premium Upgrade",8,"C16095 - INETF20M - Promo Migrasi 500000",2,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",20480,0,"PGB","FIBER",0,">200 GB",0
407002,131495000000,9361046,0,"NON CHURN",1,1,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",5,"C17052-INETF20M-NETIZEN II 295000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"LBU","FIBER",0,"100GB-200GB",0
363000,113300000000,10890000,0,"CHURN",1,0,4,"C17086 = CS17 - IndiHome Promo NaRu 2017 (INET)",7,"C17086-INETFL10M-Standard 180000",1,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"CUG","FIBER",0,"100GB-200GB",0
379500,62083693759,17836500,0,"NON CHURN",1,0,4,"C19192 = CS19 - IndiHome Phoenix INET",5,"C19192-INETF10M-207k 207000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",20480,0,"JTN","FIBER",0,"20GB-100 GB",0
357500,233453000000,7150000,0,"NON CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",5,"C17052-INETF10M-NETIZEN II 195000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"GAN","FIBER",0,">200 GB",0
440000,151713000000,9680000,0,"NON CHURN",1,2,4,"C18074 = CS18 - Internet Paket Merdeka 2018 diatas 20M",6,"C18074-INETF20M-280k 280000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"KAL","FIBER",0,"100GB-200GB",0
440000,81674751648,7920000,0,"NON CHURN",1,1,4,"C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet",6,"C18166-INETFL20M-280k 280000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"KLB","FIBER",0,"20GB-100 GB",0
424741,208356000000,9769043,0,"CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",5,"C17052-INETF10M-NETIZEN II 195000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"KMT","FIBER",0,">200 GB",0
357500,210122000000,4290000,0,"CHURN",1,0,4,"C17086 = CS17 - IndiHome Promo NaRu 2017 (INET)",7,"C17086-INETFL10M-Standard 180000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"CPP","FIBER",0,">200 GB",0
357500,208119000000,7507500,0,"CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",5,"C17052-INETF10M-NETIZEN II 195000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"CLD","FIBER",0,">200 GB",0
82500,14979362869,1155000,0,"CHURN",1,0,4,"C19016 = CS19 - IndiHome New Premium INET",8,"C19016-INETF10M-195k 195000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"JTN","FIBER",0,"< 20GB",0
451000,47889183624,7667000,0,"CHURN",1,0,4,"C17029 = CS17 - New Indihome Lower Value INET",6,"C17029-INETF10M-Revisi 1 190000",2,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"PKY","FIBER",0,"20GB-100 GB",0
82500,92823407046,1155000,0,"CHURN",1,0,4,"C19016 = CS19 - IndiHome New Premium INET",9,"C19016-INETF20M-295k 295000",2,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"LGK","FIBER",0,"20GB-100 GB",0
375597,54393012911,6009552,0,"CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",6,"C17052-INETF10M-NETIZEN II 195000",2,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"JTN","FIBER",0,"20GB-100 GB",0
1925000,2585724,32725000,0,"CHURN",1,0,4,"C17026 = CS17 - New Indihome Premium INET",12,"C17026-INETF100M-Standard 1200000",7,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",102400,0,"JTN","FIBER",0,"< 20GB",0
375241,28250196402,5253374,0,"CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",6,"C17052-INETF10M-NETIZEN II 195000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"MRY","FIBER",0,"20GB-100 GB",0
528000,4697024314,24816000,0,"CHURN",1,0,4,"C16065 = CS16 - INTERNET indiHOME Deluxe",4,"C16065-INETF10M-Standard 245000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"JTN","FIBER",0,"< 20GB",0
219116,181823000000,3067624,0,"CHURN",0,0,4,"C19061 = CS19 - IndiHome Value Varian Baru INET + OTT",7,"C19061-INETF10M-200k 200000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"BEK","FIBER",0,"100GB-200GB",0
346500,231269000000,5544000,0,"CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",4,"C17052-INETF10M-NETIZEN II 195000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"CPP","FIBER",0,">200 GB",0
555500,5593357470,9443500,0,"CHURN",1,0,4,"C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet",8,"C18166-INETFL20M-280k 280000",2,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"GAN","FIBER",0,"< 20GB",0
676912,165066000000,21661184,0,"NON CHURN",1,0,4,"C17086 = CS17 - IndiHome Promo NaRu 2017 (INET)",5,"C17086-INETFL30M-Standard 410000",1,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",30720,0,"SUE","FIBER",0,"100GB-200GB",0
246749,16456173008,7895968,0,"NON CHURN",1,6,4,"C17022 = CS17 - Netizen Inet Kuota 5 dan 10 GB",3,"C17022-INET10Q13-Standard 100000",0,0,"2P-NETIZEN (POTS-INTERNET)","e. 3-4 thn",10240,0,"DEP","FIBER",0,"< 20GB",0
350197,5908978264,48677383,0,"NON CHURN",1,8,4,"C15034 = CS - NON FTTH New Indihome Internet Super Winning Z1",5,"INETR1M : New Pemenangan 105000",0,0,"3P (POTS-INTERNET-IPTV)","i. 11-15 thn",1024,0,"JTN","NON FIBER",0,"< 20GB",0
429000,235344000000,7293000,0,"NON CHURN",1,3,4,"C17029 = CS17 - New Indihome Lower Value INET",5,"C17029-INETF20M-Revisi 1 290000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"BEK","FIBER",0,">200 GB",0
651200,9568214194,18233600,0,"CHURN",1,0,4,"C18010 = CS18 - Indihome Khusus Imlek INET",6,"C18010-INETFL10M-250K 250000",2,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"PKY","FIBER",0,"< 20GB",0
445500,25647410,24948000,0,"NON CHURN",1,0,4,"C18016 = CS18 - Program Upgrade Speed 10 Mbps",4,"C18016-INETF10M-190K 190000",0,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",10240,0,"JBB","FIBER",0,"< 20GB",0
483344,158721000000,41084240,0,"NON CHURN",1,3,4,"C15004 = CS - FTTH New Indihome Internet Super Winning Z1",8,"INETR10M : New Pemenangan 210000",1,0,"3P (POTS-INTERNET-IPTV)","g. 7-8 thn",10240,0,"PKY","FIBER",0,"100GB-200GB",0
429000,116107000000,23166000,0,"NON CHURN",1,3,4,"C15004 = CS - FTTH New Indihome Internet Super Winning Z1",5,"INETR10M : New Pemenangan 210000",0,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",10240,0,"KTZ","FIBER",0,"100GB-200GB",0
964272,245083000000,46285056,0,"NON CHURN",1,1,4,"C17029 = CS17 - New Indihome Lower Value INET",14,"C17029-INETF20M-Revisi 1 290000",7,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",20480,1,"PDR","FIBER",0,">200 GB",0
539000,139413000000,25872000,0,"NON CHURN",1,0,4,"C17048 = CS17-Program Upgrade Speed Baru",6,"C17048-INETF20M-Upgrade Speed Baru 290000",1,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",20480,0,"DEP","FIBER",0,"100GB-200GB",0
388680,132866000000,36535920,0,"NON CHURN",1,0,4,"INDI28 = New Indihome Pemenangan Internet Winning Z1",5,"INDI28-INETR5M1- IndiHome Pemenangan 150000",0,0,"3P (POTS-INTERNET-IPTV)","g. 7-8 thn",5120,0,"CPE","FIBER",0,"100GB-200GB",0
396000,253860000000,5940000,0,"CHURN",1,0,4,"C19027 = CS19 - IndiHome Value INET + OTT",9,"C19027-INETF10M-200k 200000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"PGB","FIBER",0,">200 GB",0
396000,67047086546,5940000,0,"NON CHURN",1,3,4,"C19156 = CS19 - Program Upgrade IndiHome - INET",9,"C19156-INETF20M-Upgrade IndiHome Opsi 1_210k 210000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"CBI","FIBER",0,"20GB-100 GB",0
250752,14947237182,23069184,0,"NON CHURN",1,0,4,"C16116 = Netizen Dinamic Price 2P INTERNET",3,"C16116 - INETR3M3 - Standard 208000",0,0,"2P-NETIZEN (POTS-INTERNET)","g. 7-8 thn",3072,0,"CPP","FIBER",0,"< 20GB",0
812955,75387773284,30892290,0,"NON CHURN",1,8,4,"C16095 = CS16 - INTERNET indiHOME Premium Upgrade",6,"C16095 - INETF20M - Promo Migrasi 500000",2,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",20480,0,"CKG","FIBER",0,"20GB-100 GB",0
346500,54190677494,17325000,0,"NON CHURN",1,0,4,"C16002 = CS16 - INTERNET indiHOME Lite",6,"INETR1M3 : Standard New IndiHOME Disruptive 75000",1,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",1024,0,"CPA","FIBER",0,"20GB-100 GB",0
647870,456883000000,27210540,0,"NON CHURN",1,1,4,"C17032 = CS17 - New Indihome Netizen I INET (with MOVIN)",4,"C17032-INETF20M-Standard 295000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"PKY","FIBER",0,">200 GB",0
211860,42042430401,18855540,0,"NON CHURN",1,1,4,"C16116 = Netizen Dinamic Price 2P INTERNET",3,"C16116 - INETR1M3 - Dinamic Price 208000",0,0,"2P-NETIZEN (POTS-INTERNET)","g. 7-8 thn",1024,0,"CSL","NON FIBER",0,"20GB-100 GB",0
319000,6154885002,22649000,0,"CHURN",0,1,2,"INDI10 = New IndiHOME Internet Winning Zone 1",5,"INDI10-INETR1M1-New IndiHOME20957 195000",0,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",1024,0,"TGA","NON FIBER",0,"< 20GB",0
423500,140139000000,23292500,0,"NON CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",5,"C17052-INETF10M-NETIZEN II 195000",1,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",10240,0,"DEP","FIBER",0,"100GB-200GB",0
82500,219343000000,1155000,0,"CHURN",0,0,4,"C19027 = CS19 - IndiHome Value INET + OTT",8,"C19027-INETF20M-290k 290000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"CWA","FIBER",0,">200 GB",0
511500,1310860000000,10741500,0,"CHURN",1,0,4,"C18074 = CS18 - Internet Paket Merdeka 2018 diatas 20M",6,"C18074-INETF30M-370k 370000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",30720,0,"CIB","FIBER",0,">200 GB",0
547243,266290000000,59102244,0,"NON CHURN",1,2,4,"C16067 = CS16 - INTERNET indiHOME Premium",8,"C16067-INETF20M-Promo Migrasi 500000",2,0,"3P (POTS-INTERNET-IPTV)","h. 9-10 thn",10240,0,"CLS","FIBER",0,">200 GB",0
346500,97505993826,5890500,0,"NON CHURN",1,1,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",4,"C17052-INETF10M-NETIZEN II 195000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"PGG","FIBER",0,"20GB-100 GB",0
368500,452509000000,7370000,0,"NON CHURN",1,1,4,"C19156 = CS19 - Program Upgrade IndiHome - INET",4,"C19156-INETF20M-Upgrade IndiHome Opsi 1_210k 210000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"KLB","FIBER",0,">200 GB",0
395041,6802094340,20542132,0,"CHURN",1,0,4,"C16002 = CS16 - INTERNET indiHOME Lite",4,"INETR3M3 : Standard New IndiHOME Disruptive 175000",0,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",3072,0,"PDM","FIBER",0,"< 20GB",0
346500,2619129830,5544000,0,"CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",4,"C17052-INETF10M-NETIZEN II 195000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"SEG","FIBER",0,"< 20GB",0
709500,7168758995,16318500,0,"CHURN",1,0,4,"C17026 = CS17 - New Indihome Premium INET",8,"C17026-INETF20M-Standard 290000",2,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,1,"KLD","FIBER",0,"< 20GB",0
545682,145598000000,72575706,0,"CHURN",1,0,4,"INDI25 = New Indihome Pemenangan Internet Super Winning Z1",8,"INDI25-INETR1M1-IndiHome Pemenangan 105000",1,0,"3P (POTS-INTERNET-IPTV)","i. 11-15 thn",1024,0,"GAN","NON FIBER",0,"100GB-200GB",0
396000,168213000000,5940000,0,"CHURN",1,0,4,"C19027 = CS19 - IndiHome Value INET + OTT",9,"C19027-INETF10M-200k 200000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"CIB","FIBER",0,"100GB-200GB",0
357500,48693183169,11082500,0,"CHURN",1,0,4,"C17086 = CS17 - IndiHome Promo NaRu 2017 (INET)",5,"C17086-INETFL10M-Standard 180000",1,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"CKD","FIBER",0,"20GB-100 GB",0
352000,101224000000,5280000,0,"CHURN",1,0,4,"C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT)",7,"C19044-INETF10M-210k 210000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"PSR","FIBER",0,"100GB-200GB",0
473000,1192740000000,7095000,0,"CHURN",1,0,4,"C17048 = CS17-Program Upgrade Speed Baru",6,"C17048-INETF20M-Upgrade Speed Baru 290000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"SLP","FIBER",0,">200 GB",0
979869,102961000000,30375939,0,"NON CHURN",1,0,4,"C17086 = CS17 - IndiHome Promo NaRu 2017 (INET)",5,"C17086-INETFL30M-Standard 410000",1,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",30720,0,"PKY","FIBER",0,"100GB-200GB",0
